fecha,0,1,2,3,4,5,6,7,8
1,8.406647116324535,16.617790811339198,13.78299120234604,11.925708699902248,11.730205278592376,10.75268817204301,11.436950146627565,10.263929618768328,5.083088954056696
2,7.822062994476787,17.44663382594417,14.80444842513808,11.374832064487236,11.05015673981191,9.06478578892372,10.296312882519778,9.437975817286162,8.70279146141215
3,10.948191593352883,20.527859237536656,13.587487781036168,8.79765395894428,9.775171065493646,11.436950146627566,8.699902248289344,8.406647116324535,7.820136852394917
4,16.767676767676768,12.222222222222221,8.888888888888888,8.585858585858585,9.797979797979798,10.909090909090908,11.01010101010101,9.090909090909092,12.727272727272727
5,15.835777126099709,12.609970674486803,9.872922776148583,11.63245356793744,8.895405669599219,10.263929618768328,8.895405669599219,8.699902248289346,13.294232649071358
6,12.929292929292929,10.606060606060606,8.181818181818182,7.979797979797979,7.676767676767677,11.515151515151516,11.313131313131313,12.222222222222221,17.575757575757574
7,20.72336265884653,9.970674486803517,11.04594330400782,8.504398826979472,9.188660801564026,9.286412512218963,9.3841642228739,8.602150537634408,13.294232649071358
8,23.26490713587488,11.241446725317694,10.263929618768328,7.331378299120234,9.090909090909092,10.557184750733137,7.722385141739981,5.278592375366569,15.249266862170087
9,18.78787878787879,12.727272727272727,10.707070707070706,7.07070707070707,8.98989898989899,10.303030303030303,8.080808080808081,7.878787878787879,15.454545454545455
10,17.008797653958943,12.41446725317693,9.775171065493646,7.820136852394917,10.459433040078201,10.654936461388075,10.948191593352885,10.166177908113392,10.75268817204301
11,18.282828282828284,15.454545454545455,10.1010101010101,9.292929292929292,10.1010101010101,10.909090909090908,11.111111111111112,7.979797979797979,6.767676767676768
12,12.80241935483871,14.314516129032258,10.685483870967742,10.181451612903226,12.600806451612902,13.508064516129032,10.584677419354838,8.165322580645162,7.157258064516129
